_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6682d2f971cb2c5f00bdff48,,58.4,97.33,60,80.68,73;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849721000
6682d2e571cb2c5f00bdfe89,,49.58,95.45,49.58,64.03,62;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719849701000
6682d2d071cb2c5f00bdfdab,,55.95,91.57,64.75,72.9,70;3;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719849680000
6682d2b571cb2c5f00bdfc93,,59.2,96.25,64,79.84,74;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849653000
6682d2a171cb2c5f00bdfbbc,,56.8,96.1,60,75.5,71;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849633000
6682d28d71cb2c5f00bdfaec,,54.4,94.52,58.4,71.07,68;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849613000
6682d27471cb2c5f00bdf9e9,,56.8,94.87,62.4,72.62,71;2;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849588000
6682d26171cb2c5f00bdf91f,,53.6,93.33,57.6,85.39,67;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849569000
6682d24c71cb2c5f00bdf83a,,56.78,94.67,56.78,74.7,71;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719849548000
6682d23871cb2c5f00bdf757,,53.6,92,56.8,73.67,67;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849528000
6682d22371cb2c5f00bdf67d,,60.8,97.47,60.8,74.56,76;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849507000
6682d20271cb2c5f00bdf505,,58.4,97.44,62.4,78.7,73;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849474000
6682d1e571cb2c5f00bdf3c5,,63.13,98.75,63.13,79.84,79;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1719849445000
6682d1d171cb2c5f00bdf2e7,,55.17,92.31,59.97,69.23,69;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719849425000
6682d1bd71cb2c5f00bdf206,,60.8,97.44,60.8,77.57,76;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849405000
6682d1a971cb2c5f00bdf13b,,56.8,95.95,56.8,71.85,71;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849385000
6682d18d71cb2c5f00bdf012,,51.18,92.75,51.18,68.45,64;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719849357000
6682d17571cb2c5f00bdef08,,63.2,97.56,64,71.77,79;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849333000
6682d14471cb2c5f00bdece2,,57.6,92.86,64.8,68.87,72;2;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849284000
6682d13071cb2c5f00bdec09,,52.8,94.44,56.8,75.71,66;1;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719849264000
6682d11371cb2c5f00bdeae8,,59.93,98.68,59.93,83.15,75;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,none,normal,false,false,false,,1719849235000
6681db746dc967ef98f38842,,37.6,77.78,63.2,78.83,47;11;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786356000
6681db5f6dc967ef98f387c3,,56,93.59,60.8,74.49,70;2;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786335000
6681db4b6dc967ef98f38762,,45.6,87.69,45.6,64.59,57;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786315000
6681db376dc967ef98f386fb,,55.18,94.59,55.18,64.16,69;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1719786295000
6681db0c6dc967ef98f38630,,53.6,95.95,59.2,72.84,67;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786252000
6681daf96dc967ef98f385cc,,52,89.61,56.8,69.94,65;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786233000
6681dae46dc967ef98f3855e,,50.4,95.45,50.4,68.08,63;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786212000
6681dad16dc967ef98f38508,,39.2,83.82,48.8,63.22,49;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786193000
6681dabc6dc967ef98f3849d,,54.4,91.89,54.4,71.85,68;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786172000
6681daa86dc967ef98f38416,,51.2,91.89,55.2,65.71,64;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786152000
6681da946dc967ef98f3839a,,54.4,93.51,58.4,75.5,68;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786132000
6681da806dc967ef98f38325,true,66.4,98.81,67.2,79.59,83;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786111000
6681da6b6dc967ef98f382b8,,33.6,75.38,40.8,70.01,42;3;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786091000
6681da586dc967ef98f38241,,52,90.79,56,74.55,65;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786072000
6681da406dc967ef98f381c3,true,64,97.59,65.6,75.43,80;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786048000
6681da2a6dc967ef98f38143,true,62.4,95.12,62.4,71.77,78;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786026000
6681da156dc967ef98f380cf,true,49.6,91.43,53.6,72.15,62;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719786005000
6681d9f36dc967ef98f38013,,40.79,79.41,50.39,61.5,51;7;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1719785971000
6681d9dd6dc967ef98f37fa6,,51.99,92.86,51.99,67.12,130;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719785949000
6681d9b86dc967ef98f37ef7,,51.2,90.34,54,65.35,128;3;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719785912000
6681d9956dc967ef98f37e58,,53.6,96.58,56.4,70.12,134;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719785877000
6681d9726dc967ef98f37d9c,,52,92.91,52,71.38,130;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719785842000
6681d94e6dc967ef98f37cd8,,51.2,97.08,54.4,76.22,128;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719785806000
6681d92a6dc967ef98f37c1d,,53.18,95.04,54.38,71.91,133;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719785770000
6681d8ff6dc967ef98f37b4d,,50,93.28,50,63.57,125;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719785727000
6681d8d96dc967ef98f37a8c,,56.4,96.79,62.4,67.67,141;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719785689000
6681d8b56dc967ef98f379d4,,48.4,94.62,49.2,66.13,121;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719785653000
6681d8896dc967ef98f378fb,,46.4,94.78,47.4,62.47,232;1;1;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785609000
6681d8466dc967ef98f37795,,51,96.6,51,68.72,255;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785542000
6681d7d76dc967ef98f3753b,,50,95.19,52,68.71,250;4;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785431000
6681d7946dc967ef98f373e8,,46.6,93.36,48.2,60.14,233;0;1;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785364000
6681d7166dc967ef98f3711c,,49.8,96.51,49.8,68.15,249;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785238000
6681d6d36dc967ef98f36f94,,47.8,95.6,47.8,64.91,239;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785171000
6681d6916dc967ef98f36e09,,47,95.97,47.8,67.71,235;2;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785105000
6681d64c6dc967ef98f36c87,,55.6,98.94,55.6,73.29,278;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719785036000
6681d60a6dc967ef98f36b0e,,43.6,92.8,44.2,65.31,218;1;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719784970000
6681d5916dc967ef98f36877,,46.4,93.2,46.4,63.83,232;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719784849000
6681d54f6dc967ef98f366f0,,47.4,94.05,47.4,65.83,237;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719784783000
6681d50b6dc967ef98f36550,,44.79,91.87,44.79,61.53,224;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1719784715000
6681d4c26dc967ef98f363bb,,43.19,92.74,47.79,60.4,216;5;1;2,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,,1719784642000
6681d43a6dc967ef98f360d3,,50.59,97.33,51.39,71.35,253;1;0;0,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,,1719784506000
667d8a686dc967ef98d3ba2b,,55.6,96.21,55.6,68.14,278;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,,1719503464000
667d8a0e6dc967ef98d3b673,true,55.79,94.28,55.79,73.55,279;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1719503374000
667d89a46dc967ef98d3b24e,,52.4,96.38,52.4,66.05,131;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719503268000
667d89806dc967ef98d3b0c0,,45.19,90.48,45.59,63.95,113;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719503232000
667d89246dc967ef98d3ad3a,,4.8,92.31,4.8,0.87,12;0;0;0,time,30,-1,0,30,16,0,false,false,english,none,normal,false,false,false,,1719503140000
667d88f66dc967ef98d3ab43,,53.6,95.1,53.6,72.55,134;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719503094000
667d88d26dc967ef98d3a9b5,,52.8,92.31,54.4,68.57,132;4;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719503058000
667c23b26dc967ef98c76bac,,44.8,87.02,46.4,65.29,112;2;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719411634000
667c238e6dc967ef98c76a16,,47.2,93.94,47.2,62.17,118;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719411598000
667c23626dc967ef98c7681a,,53.2,93.75,53.2,72.36,133;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719411554000
667c233e6dc967ef98c76654,,47.6,90.3,47.6,59.26,119;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719411518000
667c23176dc967ef98c76478,,46,93.55,46,68.32,115;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719411479000
6679acf36dc967ef98b222f4,,38.69,87.3,38.69,56.78,267;0;0;0,words,50,-1,0,82.82,0,0,false,false,english,none,normal,false,false,false,,1719250163000
6679ac966dc967ef98b21f49,,33.72,84.79,33.72,57.24,250;0;0;0,words,50,-1,0,88.97,0,0,false,false,english,none,normal,false,false,false,,1719250070000
6679ac346dc967ef98b21b90,true,53.58,95.42,53.58,67.93,267;0;0;0,words,50,-1,0,59.8,0,0,false,false,english,none,normal,false,false,false,,1719249972000
6679abec6dc967ef98b218b6,,48.78,93.66,48.78,68.25,262;0;0;0,words,50,-1,0,64.46,0,0,false,false,english,none,normal,false,false,false,,1719249900000
66779a916dc967ef98a0f70a,,40.66,89.67,41.13,62.4,257;1;0;0,words,50,-1,0,75.86,0,0,false,false,english,none,normal,false,false,false,,1719114385000
66779a3e6dc967ef98a0f526,,44.31,88.93,46.08,58.54,250;4;0;0,words,50,-1,0,67.7,1,0,false,false,english,none,normal,false,false,false,,1719114302000
667799f36dc967ef98a0f36d,,41.13,90.44,43.44,49.54,232;3;0;0,words,50,-1,0,67.68,1,0,false,false,english,none,normal,false,false,false,,1719114227000
667799a86dc967ef98a0f183,,32.55,84.27,32.55,51.04,272;0;0;0,words,50,-1,0,100.28,1,0,false,false,english,none,normal,false,false,false,,1719114152000
6677993f6dc967ef98a0eeef,,38.51,89.68,38.51,61.4,268;0;0;0,words,50,-1,0,83.52,0,0,false,false,english,none,normal,false,false,false,,1719114047000
667798e56dc967ef98a0ecde,,40.87,92.28,40.87,58.87,264;0;0;0,words,50,-1,0,77.52,0,0,false,false,english,none,normal,false,false,false,,1719113957000
667798906dc967ef98a0eadb,,29.08,82.35,29.08,52.49,264;0;0;0,words,50,-1,0,108.96,0,0,false,false,english,none,normal,false,false,false,,1719113872000
6677981d6dc967ef98a0e850,,30.48,82.32,30.48,51.64,254;0;0;0,words,50,-1,0,99.99,0,0,false,false,english,none,normal,false,false,false,,1719113757000
667797b36dc967ef98a0e61e,,47.74,92.52,48.45,61.06,267;3;0;1,words,50,-1,0,67.12,2,0,false,false,english,none,normal,false,false,false,,1719113651000
667797476dc967ef98a0e3ae,,55.6,92.76,56.4,68.62,139;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719113543000
667797036dc967ef98a0e245,,55.13,94.87,60.33,76.5,138;4;0;0,time,30,-1,0,30.04,0,0,false,false,english,none,normal,false,false,false,,1719113475000
667796df6dc967ef98a0e171,,37.59,84.75,40.39,64.7,94;5;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719113439000
667796bb6dc967ef98a0e075,,43.6,91.8,43.6,63.03,109;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719113403000
667796996dc967ef98a0df94,,42.8,89.06,44.4,59.46,107;1;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1719113369000
667796756dc967ef98a0deab,,52.38,91.16,53.98,71.95,131;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719113333000
667796526dc967ef98a0ddd0,,54.4,95.77,54.4,68.23,136;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719113298000
6677962e6dc967ef98a0dcf9,,52.76,94.29,52.76,68.06,132;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1719113262000
6677960a6dc967ef98a0dc25,,56.38,97.93,56.38,70.22,141;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719113226000
667795e66dc967ef98a0db57,,51.58,92.91,52.77,66.98,129;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719113190000
667795c46dc967ef98a0da92,,47.6,86.96,50,64.69,119;4;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719113156000
6677959f6dc967ef98a0d9c7,,36.8,82.5,38.4,53.08,92;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719113119000
6677957a6dc967ef98a0d8ec,,54.38,95.17,54.38,68.36,136;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719113082000
667795556dc967ef98a0d833,,58.37,94.3,59.57,73.18,146;1;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1719113045000
667795326dc967ef98a0d75e,,51.2,89.04,51.2,53.59,128;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719113010000
6677950e6dc967ef98a0d689,,55.59,94,57.19,73.67,139;3;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719112974000
667794e36dc967ef98a0d584,,55.58,92.67,55.58,75.78,139;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719112931000
667794736dc967ef98a0d2e1,,38.8,80.17,39.2,48.72,97;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719112819000
6677944f6dc967ef98a0d207,,47.6,93.18,48.8,63.55,119;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719112783000
6677942a6dc967ef98a0d130,,46.8,86.01,51.2,67.2,117;2;3;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719112746000
667794076dc967ef98a0d043,,48.4,89.73,55.2,68.74,121;6;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719112711000
667793e46dc967ef98a0cf72,,42.39,91.04,47.58,59.26,106;3;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1719112676000
667793b96dc967ef98a0ce53,,38,80.65,38.8,57.33,95;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719112632000
667431a56dc967ef9886a031,,39.19,91.6,43.19,58.13,98;2;0;4,custom,custom,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1718890917000
667430b36dc967ef98869510,true,51.51,92.94,55.3,60.34,285;5;0;1,custom,custom,-1,0,66.4,0,0,false,false,english,none,normal,false,false,false,,1718890675000
66742fc46dc967ef988689f0,,41.59,85.52,51.18,49.07,104;5;1;4,custom,custom,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,,1718890436000
66742f7a6dc967ef988686b9,true,42.16,88.24,42.16,49.82,487;0;0;0,custom,custom,-1,0,138.6,2,0,false,false,english,none,normal,false,false,false,,1718890362000
66742ec36dc967ef98867e78,,37.08,86.11,37.7,48.95,478;0;0;1,custom,custom,-1,0,154.68,1,0,false,false,english,none,normal,false,false,false,,1718890179000
66742de96dc967ef9886749c,true,37.69,88.06,39.14,53.3,468;3;0;1,custom,custom,-1,0,149.01,0,0,false,false,english,none,normal,false,false,false,,1718889961000
66742b7b6dc967ef98865941,,48.8,94.24,53.6,67.76,122;2;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718889339000
66742b526dc967ef98865763,,50.8,91.1,52.4,66.15,127;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718889298000
66742b2f6dc967ef988655c6,,37.59,80.77,47.58,69.43,94;9;0;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1718889263000
66742af76dc967ef98865346,,45.41,91.17,46.87,58.63,248;1;0;0,words,50,-1,0,65.54,0,0,false,false,english,none,normal,false,false,false,,1718889207000
66742aaf6dc967ef9886504f,,46.77,90.94,46.77,63.13,265;0;0;0,words,50,-1,0,68,1,0,false,false,english,none,normal,false,false,false,,1718889135000
66742a656dc967ef98864d47,,45.66,89.33,45.66,55.74,262;0;0;0,words,50,-1,0,68.86,0,0,false,false,english,none,normal,false,false,false,,1718889061000
66742a1b6dc967ef98864a04,,48.89,92.88,48.89,65.01,255;0;0;0,words,50,-1,0,62.59,0,0,false,false,english,none,normal,false,false,false,,1718888987000
667429d06dc967ef988646e8,,49.62,92.75,49.62,66.81,253;0;0;0,words,50,-1,0,61.18,1,0,false,false,english,none,normal,false,false,false,,1718888912000
6674298d6dc967ef98864436,,43.45,86.67,43.45,61.06,254;0;0;0,words,50,-1,0,70.15,1,0,false,false,english,none,normal,false,false,false,,1718888845000
667429406dc967ef98864112,true,52.63,92.74,52.63,66.08,281;0;0;0,words,50,-1,0,64.07,0,0,false,false,english,none,normal,false,false,false,,1718888768000
667428fa6dc967ef98863deb,,37.01,84.27,38.93,55.57,231;3;0;1,words,50,-1,0,74.9,0,0,false,false,english,none,normal,false,false,false,,1718888698000
667428a76dc967ef98863a29,,46.37,89.07,46.37,68.72,267;0;0;0,words,50,-1,0,69.1,0,0,false,false,english,none,normal,false,false,false,,1718888615000
667428566dc967ef988636a6,,48,93.38,51.6,60.26,120;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718888534000
667428336dc967ef9886351d,,44,86.13,48.4,60.98,110;2;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718888499000
6674280f6dc967ef988633ba,,45.98,89.31,47.58,62.86,115;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1718888463000
667427d96dc967ef98863170,,42,82.71,47.2,56.97,105;5;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718888409000
66707c7d6dc967ef98672624,true,73.95,88.37,81.15,71.16,185;9;2;0,time,30,-1,5,30.02,0,13.51,false,false,english,none,normal,false,false,false,,1718647933000
66707c486dc967ef98672418,,40.4,91.13,49.59,66.52,101;6;1;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1718647880000
66707c276dc967ef986722f0,,43.2,92.06,49.2,62.42,108;3;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718647847000
66707c026dc967ef9867217b,true,68.79,89.95,74.39,64.87,172;4;2;0,time,30,-1,17,30,0,77.93,false,false,english,none,normal,false,false,false,,1718647810000
666eb6c3ede857f972ff861c,,46.4,87.86,50,62.76,116;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718531779000
666eb69fede857f972ff851e,,48,93.33,50.4,64.29,120;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718531743000
666eb67cede857f972ff8419,,40.4,86.44,40.4,51.43,101;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718531708000
666eb654ede857f972ff82f5,,48.4,94.78,50.8,60.5,121;2;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718531668000
6666d9c3338802e28de5321a,,47.6,91.11,47.6,69.78,119;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718016451000
6666d996338802e28de53060,,47.18,92.19,47.18,69.19,118;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1718016406000
6666d963338802e28de52e90,,45.2,94.31,45.2,54.92,113;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1718016355000
6666d938338802e28de52cfb,,44.4,92.56,44.4,64.09,111;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718016312000
6666d915338802e28de52bc1,,46,90.55,47.6,65.14,115;3;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718016277000
6666d8f0338802e28de52a3f,,41.6,89.52,42.8,62.67,104;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718016240000
6666d8ca338802e28de5290b,,53.58,95.04,54.38,65.2,134;1;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1718016202000
6666d89c338802e28de52756,,43.2,94.12,45.6,59.64,108;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718016156000
6666d876338802e28de525f1,,49.6,94.74,49.6,70.49,124;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718016118000
6666d853338802e28de524b6,,46.38,88.64,46.38,66.5,116;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1718016083000
6666d804338802e28de521d4,,36,92.23,38.4,34.42,90;2;0;0,time,30,-1,0,30,5,0,false,false,english,none,normal,false,false,false,,1718016004000
6666d7e1338802e28de520aa,,47.2,89.13,49.2,67.96,118;4;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718015969000
6666d7be338802e28de51f76,,53.2,94.52,54,68.29,133;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718015934000
6666d797338802e28de51e08,,43.59,88.06,51.59,67.44,109;8;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1718015895000
6666d774338802e28de51cbd,,47.6,93.8,47.6,72.39,119;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718015860000
6666d750338802e28de51b54,,57.19,99.31,57.19,69.86,143;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718015824000
6666d722338802e28de5199a,,38.8,87.07,42.8,58.47,97;5;1;1,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1718015778000
6666d6fe338802e28de5184a,,41.2,89.08,41.2,57.11,103;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1718015742000
66618118ca2df50192b09ef5,,49.6,91.91,49.6,66.44,124;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717666072000
666180f4ca2df50192b09da4,,44.8,89.84,44.8,60.83,112;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717666036000
666180d0ca2df50192b09c82,,49.2,94.07,49.2,63.84,123;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717666000000
666180acca2df50192b09b22,,48.4,91.16,56.4,78.69,121;4;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665964000
66618088ca2df50192b099cb,,34,79.46,34,51.7,85;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665928000
66618065ca2df50192b098a1,,36.78,87.07,38.78,59.01,92;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717665893000
66618041ca2df50192b09737,,47.6,93.18,47.6,62.17,119;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665857000
6661801aca2df50192b095d5,,49.98,95.45,49.98,65.99,125;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717665818000
66617fa8ca2df50192b091d4,,48,91.6,48,57.2,120;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665704000
66617f85ca2df50192b09074,,48.8,94.7,48.8,74.69,122;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665669000
66617f62ca2df50192b08f29,,42.4,90.24,42.4,58.09,106;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665634000
66617f3eca2df50192b08dbd,,40.4,90.24,42.4,48.83,101;1;0;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,,1717665598000
66617f1bca2df50192b08c75,,49.2,92.75,52.8,71.05,123;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665563000
66617ef7ca2df50192b08aef,,51.2,95.62,51.2,74.29,128;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665527000
66617ed4ca2df50192b08979,,45.19,92.74,45.19,62.16,113;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717665492000
